time,open,high,low,close,VWAP,Volume,Plot,Plot,Plot,Plot,RSI,Plot,Plot,Plot,Plot,ADX,ATR
2024-05-17T14:30:00+05:30,22469.8,22491.55,22466.8,22477.4,22440.231456914127,9208669,70,60,40,30,62.9307912188243,62.9307912188243,40,70,30,32.43773715783028,37.46081401878718
2024-05-17T14:45:00+05:30,22477.3,22480.65,22460.15,22463.4,22441.456381994383,8933334,70,60,40,30,59.49358426498479,60,40,70,30,31.921881511781073,36.249327303159525
2024-05-17T15:00:00+05:30,22464.7,22474.8,22443.5,22474.4,22443.433224979653,19293238,70,60,40,30,61.28293017210724,61.28293017210724,40,70,30,30.67614760049164,35.89580392436236
2024-05-17T15:15:00+05:30,22473.4,22485.75,22461,22465.55,22445.590468637398,19047483,70,60,40,30,59.02384174449943,60,40,70,30,29.869038806617382,35.09967507262219
2024-05-18T09:15:00+05:30,22519.85,22519.85,22495.7,22512.05,22509.2,4337313,70,60,40,30,66.09582542214875,66.09582542214875,40,70,30,30.04702849424121,36.47112685314912
2024-05-18T09:30:00+05:30,22511.95,22518.8,22508.65,22509.45,22510.304340761755,2400145,70,60,40,30,65.41599740752761,65.41599740752761,40,70,30,30.21230463274906,34.59104636363831
2024-05-18T09:45:00+05:30,22510.2,22512.5,22470.1,22482.25,22504.16081261524,2606948,70,60,40,30,58.622833800529314,60,40,70,30,28.71750360742327,35.14882876623568
2024-05-18T10:00:00+05:30,22481.9,22520.25,22470.05,22481.9,22504.158232342226,1796,70,60,40,30,58.53859460279792,60,40,70,30,27.56515214257322,36.223912425790324
2024-05-18T11:30:00+05:30,22499.05,22505.85,22488.25,22495.85,22502.687534124187,2276665,70,60,40,30,60.94732946371482,60.94732946371482,40,70,30,26.495111496641023,35.34720439537652
2024-05-18T11:45:00+05:30,22495.5,22497.15,22490.05,22493.5,22501.514883481832,1714795,70,60,40,30,60.311669777053844,60.311669777053844,40,70,30,25.50150232541827,33.32954693856407
2024-05-18T12:00:00+05:30,22494.75,22510.6,22487.4,22506.75,22501.525588702058,2472656,70,60,40,30,62.675399703215874,62.675399703215874,40,70,30,25.03516091843065,32.60600787152357
2024-05-18T12:15:00+05:30,22507,22511.8,22496.5,22506.8,22502.073342914682,2925742,70,60,40,30,62.68443128669474,62.68443128669474,40,70,30,24.64248434438523,31.36986445212898
2024-05-18T12:30:00+05:30,22506.75,22506.75,22502,22502,22502.074117577442,9617,70,60,40,30,61.15456479968557,61.15456479968557,40,70,30,24.27785609705734,29.47201699126257
2024-05-21T09:15:00+05:30,22448.75,22509.05,22440.9,22470.05,22473.333333333332,39992899,70,60,40,30,52.04875641489256,60,40,70,30,23.63842696609386,32.23473006331509
2024-05-21T09:30:00+05:30,22469.4,22484.3,22454.55,22473.5,22472.415948420876,22472463,70,60,40,30,52.86490074731908,60,40,70,30,23.044671344484914,32.05724934450687
2024-05-21T09:45:00+05:30,22472.3,22483.2,22449,22461.6,22470.819533111022,16033464,70,60,40,30,49.72133583906667,60,40,70,30,22.67361527202801,32.21030296275644
2024-05-21T10:00:00+05:30,22461.45,22485.75,22457.4,22465.7,22470.659672210222,12031473,70,60,40,30,50.8067172868924,60,40,70,30,22.20670890994912,31.93456703684516
2024-05-21T10:15:00+05:30,22465.75,22482.75,22460.45,22479.5,22471.12983632951,13714883,70,60,40,30,54.37669358572936,60,40,70,30,21.773153002304444,31.24638367707045
2024-05-21T10:30:00+05:30,22478.6,22480.45,22457.8,22458.05,22470.64435688779,9711891,70,60,40,30,48.48669725280033,60,40,70,30,21.473697420751105,30.632356271565524
2024-05-21T10:45:00+05:30,22457.65,22482.75,22454.1,22477.95,22470.724479778684,10428737,70,60,40,30,53.51713291519289,60,40,70,30,21.344188191825783,30.490759395025233
2024-05-21T11:00:00+05:30,22478.05,22507.75,22476.8,22503.85,22472.65368052865,10220134,70,60,40,30,59.11340157392213,60,40,70,30,19.89798255159284,30.523562295380625
2024-05-21T11:15:00+05:30,22503.8,22515.25,22499.45,22512.05,22475.3023161927,10606247,70,60,40,30,60.725583902162484,60.725583902162484,40,70,30,18.742971664729268,29.471879274281957
2024-05-21T11:30:00+05:30,22512.15,22522.7,22498.35,22515.9,22477.574528967292,9497199,70,60,40,30,61.49330067652696,61.49330067652696,40,70,30,18.00450016912552,29.106030754690543
2024-05-21T11:45:00+05:30,22516.2,22543.7,22513.5,22537.6,22480.87055570807,10051880,70,60,40,30,65.57758793701173,65.57758793701173,40,70,30,18.159554259547807,29.18417141506984
2024-05-21T12:00:00+05:30,22537.9,22547.8,22528.2,22546.3,22484.877327416612,11811927,70,60,40,30,67.08495373832608,67.08495373832608,40,70,30,18.453541018932672,28.49958774256475
2024-05-21T12:15:00+05:30,22546.45,22549.8,22524.75,22530.9,22487.711701154152,10550008,70,60,40,30,61.916398115744265,61.916398115744265,40,70,30,18.523151103589424,28.253188618095784
2024-05-21T12:30:00+05:30,22530.85,22556.8,22530.85,22553.55,22490.67134717175,9820291,70,60,40,30,66.0583851891211,66.0583851891211,40,70,30,18.86643834124436,28.088675145374708
2024-05-21T12:45:00+05:30,22553.45,22583.7,22550.75,22582.15,22494.81105937589,10534960,70,60,40,30,70.43142672650421,70.43142672650421,40,70.43142672650421,30,20.099374667613095,28.435912634990853
2024-05-21T13:00:00+05:30,22582.1,22591.1,22564.05,22573.75,22498.948573882382,11097987,70,60,40,30,67.67359181025856,67.67359181025856,40,70,30,21.459230784259823,28.336918875348598
2024-05-21T13:15:00+05:30,22573.05,22578.5,22541.85,22554.1,22501.386149830007,9386197,70,60,40,30,61.59739187515619,61.59739187515619,40,70,30,21.408834750865804,28.93071038425237
2024-05-21T13:30:00+05:30,22553.6,22569.15,22532.2,22542.2,22502.920037554508,7782537,70,60,40,30,58.18993928222217,60,40,70,30,20.859630713856685,29.503516785377254
2024-05-21T13:45:00+05:30,22541.7,22555.9,22539.55,22542.95,22504.54782638025,9227815,70,60,40,30,58.34633315095538,60,40,70,30,20.349655536633925,28.563979872136176
2024-05-21T14:00:00+05:30,22543.85,22561.4,22531.75,22535.5,22505.902650155527,8974827,70,60,40,30,56.10145515254181,60,40,70,30,19.455535389554427,28.641552738412265
2024-05-21T14:15:00+05:30,22535.65,22546.95,22525.75,22541.1,22507.574357743535,13983558,70,60,40,30,57.42740097111615,60,40,70,30,18.308504402858336,28.110013257097158
2024-05-21T14:30:00+05:30,22540.25,22551.45,22536.5,22547.1,22509.156033993688,11817435,70,60,40,30,58.861158201393415,60,40,70,30,17.465249095433062,27.1700123101617
2024-05-21T14:45:00+05:30,22546.5,22551.85,22514.3,22516.25,22509.996777375636,13462991,70,60,40,30,49.60987114130858,60,40,70,30,16.86307452388466,27.911440002292952
2024-05-21T15:00:00+05:30,22516.05,22551,22506.15,22525.35,22511.37830003689,25126305,70,60,40,30,52.00611055736707,60,40,70,30,16.6582432476635,29.121337144986207
2024-05-21T15:15:00+05:30,22526.15,22530.15,22498.25,22507.55,22511.422243173576,24931421,70,60,40,30,47.27087415512588,60,40,70,30,16.79891817807058,29.319813063201583
2024-05-22T09:15:00+05:30,22577.4,22577.4,22529.05,22557.7,22554.716666666664,32994410,70,60,40,30,58.68475308905086,60,40,70,30,16.450906494183897,32.214826415830196
2024-05-22T09:30:00+05:30,22557.65,22573.95,22496.75,22506.35,22541.486623483263,27621936,70,60,40,30,47.376408816357326,60,40,70,30,15.698234607200657,35.428053100413806
2024-05-22T09:45:00+05:30,22506.1,22562.45,22483.15,22554.3,22539.38572310189,20925846,70,60,40,30,55.9184793748857,60,40,70,30,15.452307365428899,38.56176359324134
2024-05-22T10:00:00+05:30,22554.6,22566.6,22519.3,22558.4,22540.48211619328,11735844,70,60,40,30,56.56767513951094,60,40,70,30,15.050190339170552,39.18592333658119
2024-05-22T10:15:00+05:30,22558.6,22563.25,22536.15,22544.5,22541.203632372442,9951393,70,60,40,30,53.68126854920014,60,40,70,30,14.676795957644945,38.322643098253856
2024-05-22T10:30:00+05:30,22545.3,22561.2,22535.05,22546.4,22541.731767212423,9370381,70,60,40,30,54.026586703143195,60,40,70,30,14.372697273291665,37.45316859123583
2024-05-22T10:45:00+05:30,22545.95,22575.55,22541.85,22555.75,22542.74905638614,7652963,70,60,40,30,55.7739515115658,60,40,70,30,13.419439120230267,37.18508512043332
2024-05-22T11:00:00+05:30,22556.25,22559.4,22527.45,22546.3,22542.847864004194,7738279,70,60,40,30,53.558265477032286,60,40,70,30,13.129411514139184,36.81115046897385
2024-05-22T11:15:00+05:30,22546.5,22551.3,22532.2,22551.2,22542.95326200315,6929541,70,60,40,30,54.56613756770056,60,40,70,30,12.860100165626035,35.54606829261847
2024-05-22T11:30:00+05:30,22551.4,22556.6,22530.4,22539.15,22542.90586015692,7472582,70,60,40,30,51.60044528383455,60,40,70,30,12.339063354902784,34.87849198600266
2024-05-22T11:45:00+05:30,22538.7,22565.15,22536.15,22552.75,22543.27713083612,6548652,70,60,40,30,54.59960147430633,60,40,70,30,11.488744924215503,34.45859970128818
2024-05-22T12:00:00+05:30,22552.3,22568.2,22551.95,22564.25,22544.03766547471,6499249,70,60,40,30,57.02465170135084,60,40,70,30,10.851134448550436,33.15798543691045
2024-05-22T12:15:00+05:30,22564.2,22586.4,22552.5,22566.8,22545.259174294657,8146421,70,60,40,30,57.56590805743754,60,40,70,30,11.099403269138222,33.210986477131236
2024-05-22T12:30:00+05:30,22566.55,22575.05,22553.25,22561.15,22546.02801289021,7345665,70,60,40,30,55.88639775442052,60,40,70,30,11.329938602541164,32.39591601447895
2024-05-22T12:45:00+05:30,22559.3,22568.45,22549.55,22560.2,22546.45288572227,5609347,70,60,40,30,55.59270383798601,60,40,70,30,11.317968437991325,31.431922013444844
2024-05-22T13:00:00+05:30,22560.1,22577.25,22550.8,22565.1,22547.074880082233,6344209,70,60,40,30,56.85222197923637,60,40,70,30,11.726950022144285,31.07607044105598
2024-05-22T13:15:00+05:30,22564.3,22577.35,22559.05,22571.45,22547.89547632905,7016886,70,60,40,30,58.495123569600544,60,40,70,30,12.111515439096934,30.163493980980498
2024-05-22T13:30:00+05:30,22570.95,22585.85,22562.7,22577.65,22549.085875226854,8590863,70,60,40,30,60.09286434606467,60.09286434606467,40,70,30,12.87707982777283,29.66253012519602
2024-05-22T13:45:00+05:30,22576.5,22589.3,22572.4,22582.7,22550.754325934613,10783230,70,60,40,30,61.39638971731989,61.39638971731989,40,70,30,13.749320350593287,28.750920830539005
2024-05-22T14:00:00+05:30,22581.6,22608.15,22562.7,22576.8,22551.94010570626,8107093,70,60,40,30,58.97276303961963,60,40,70,30,15.34548777682357,29.94371219978627
2024-05-22T14:15:00+05:30,22575.25,22588.85,22570.85,22573.2,22552.831919807864,7816765,70,60,40,30,57.48172790509742,60,40,70,30,16.827643244037404,29.090589899801536
2024-05-22T14:30:00+05:30,22573,22593,22572.35,22589.2,22553.785223218816,6910895,70,60,40,30,62.071623621060716,62.071623621060716,40,70,30,18.368990397887394,28.487690621244386
2024-05-22T14:45:00+05:30,22589.75,22595.45,22536.55,22552.35,22554.106013097047,10138815,70,60,40,30,48.96203974677667,60,40,70,30,17.31424097510757,30.65999843401275
2024-05-22T15:00:00+05:30,22551.35,22616.3,22551.35,22597.9,22557.415172461315,25775226,70,60,40,30,60.162249999137146,60.162249999137146,40,70,30,17.272858162622125,33.10928426015475
2024-05-22T15:15:00+05:30,22597.65,22629.5,22594.6,22620.5,22561.48378558698,20427824,70,60,40,30,64.34324306947093,64.34324306947093,40,70,30,17.73989758393853,33.23719252728666
2024-05-23T09:15:00+05:30,22600.75,22617.9,22577.45,22585.4,22593.583333333332,31649742,70,60,40,30,54.7352042407605,60,40,70,30,17.23370646048405,33.93810734676613
2024-05-23T09:30:00+05:30,22585.45,22686.7,22578.85,22680.3,22617.334256520422,24029817,70,60,40,30,68.4518842594945,68.4518842594945,40,70,30,18.771832908295337,39.217528250568705
2024-05-23T09:45:00+05:30,22679.6,22689.35,22663.5,22683.15,22630.559979153957,15307693,70,60,40,30,68.75807325859282,68.75807325859282,40,70,30,20.256445529556007,38.26270480409941
2024-05-23T10:00:00+05:30,22683.95,22685,22657.3,22674.5,22635.962050277485,10562794,70,60,40,30,66.64393813721279,66.64393813721279,40,70,30,21.321587930376293,37.50822588952093
2024-05-23T10:15:00+05:30,22674,22719.35,22667.55,22698.5,22644.272559456247,13325051,70,60,40,30,69.45060859318768,69.45060859318768,40,70,30,23.0421612593344,38.529066897412235
2024-05-23T10:30:00+05:30,22698.4,22704.25,22642.45,22660.45,22647.292685975044,13169585,70,60,40,30,60.72646586235608,60.72646586235608,40,70,30,23.49148397101147,40.19127640473988
2024-05-23T10:45:00+05:30,22660.75,22707.95,22656.1,22694.75,22650.48586614236,9642214,70,60,40,30,64.99519423682247,64.99519423682247,40,70,30,23.995779862869828,41.02404237583005
2024-05-23T11:00:00+05:30,22694.65,22722.15,22691.55,22696.8,22653.70956197903,7619671,70,60,40,30,65.23838268154452,65.23838268154452,40,70,30,24.79416864733233,40.27946792041377
2024-05-23T11:15:00+05:30,22696.75,22723.2,22696.45,22709.9,22656.212896564128,5848270,70,60,40,30,66.82449843488669,66.82449843488669,40,70,30,25.55993847137193,39.31307735466993
2024-05-23T11:30:00+05:30,22710.05,22733.7,22709.8,22722.7,22660.140285255362,8317877,70,60,40,30,68.34437779017381,68.34437779017381,40,70,30,26.5184426413434,38.2121432579079
2024-05-23T11:45:00+05:30,22722.45,22768.65,22712.25,22760.4,22665.580177144275,9307141,70,60,40,30,72.36074986364395,72.36074986364395,40,72.36074986364395,30,28.112264843005708,39.511275882343156
2024-05-23T12:00:00+05:30,22760.5,22767.05,22744.85,22758.85,22670.43816765171,8357813,70,60,40,30,71.95652011823958,71.95652011823958,40,71.95652011823958,30,29.59224260169214,38.27475617646155
2024-05-23T12:15:00+05:30,22758,22796.4,22756.5,22796.4,22677.25507469773,10120399,70,60,40,30,75.52376375722837,75.52376375722837,40,75.52376375722837,30,31.463165715558095,38.39084502100012
2024-05-23T12:30:00+05:30,22797.05,22837.65,22784.45,22830.7,22687.547654892907,13237109,70,60,40,30,78.2459055336304,78.2459055336304,40,78.2459055336304,30,33.73921220650841,39.44864180521444
2024-05-23T12:45:00+05:30,22830.5,22845.65,22813.6,22842.05,22695.039599415017,9747628,70,60,40,30,79.07520932587437,79.07520932587437,40,79.07520932587437,30,35.94280186049396,38.92016739055647
2024-05-23T13:00:00+05:30,22841.75,22852,22822.7,22830.35,22703.718157986757,12574654,70,60,40,30,75.86460684942078,75.86460684942078,40,75.86460684942078,30,38.06125052098762,38.233012576945235
2024-05-23T13:15:00+05:30,22830.45,22860.65,22795.85,22849.7,22712.324128041564,14181829,70,60,40,30,77.49224603246157,77.49224603246157,40,77.49224603246157,30,38.666745145803205,40.13065453573507
2024-05-23T13:30:00+05:30,22848.2,22855.55,22818.5,22833.55,22719.360703309212,13106040,70,60,40,30,73.06350292540019,73.06350292540019,40,73.06350292540019,30,39.228990154560535,39.91060778318251
2024-05-23T13:45:00+05:30,22834.7,22869.5,22818.8,22857.9,22726.35274441867,13146741,70,60,40,30,75.35086562824202,75.35086562824202,40,75.35086562824202,30,39.99876910835455,40.681278655812385
2024-05-23T14:00:00+05:30,22857.05,22915.1,22854.2,22914.9,22736.13040500762,14996168,70,60,40,30,79.69709525687092,79.69709525687092,40,79.69709525687092,30,41.37738173336594,42.12547303753991
2024-05-23T14:15:00+05:30,22913.2,22959.7,22912.05,22927.95,22750.404881497536,20162936,70,60,40,30,80.54297340843482,80.54297340843482,40,80.54297340843482,30,43.133544724876174,42.52008210628717
2024-05-23T14:30:00+05:30,22927,22935.3,22891.85,22928.25,22757.93364277625,13057072,70,60,40,30,80.56302153569607,80.56302153569607,40,80.56302153569607,30,43.88752696618947,42.586504812981
2024-05-23T14:45:00+05:30,22928.95,22940,22898.75,22920.5,22768.63693612857,20644609,70,60,40,30,78.31798217926384,78.31798217926384,40,78.31798217926384,30,44.64783941070185,42.491040183482355
2024-05-23T15:00:00+05:30,22917.5,22989,22917.5,22978.65,22786.824931486208,32458407,70,60,40,30,82.30292732008448,82.30292732008448,40,82.30292732008448,30,45.90474909428834,44.56310874180504
2024-05-23T15:15:00+05:30,22978.55,22993.6,22947.55,22951,22798.39701255938,24070840,70,60,40,30,75.22337844186293,75.22337844186293,40,75.22337844186293,30,47.117348080674844,44.66931526024748
2024-05-24T09:15:00+05:30,22932.4,22995.2,22908,22986.05,22963.083333333332,26927627,70,60,40,30,77.8270776357443,77.8270776357443,40,77.8270776357443,30,46.67233164918034,47.707221313087
2024-05-24T09:30:00+05:30,22985.5,23004.05,22934,22972.3,22966.597135963133,26883802,70,60,40,30,74.51871258958535,74.51871258958535,40,74.51871258958535,30,46.3921667013696,49.30313407643787
2024-05-24T09:45:00+05:30,22971.05,22984.2,22937.75,22945.6,22964.789054608114,10884310,70,60,40,30,68.43518614869443,68.43518614869443,40,70,30,46.13201353554533,49.09933878526379
2024-05-24T10:00:00+05:30,22944.85,22948.1,22917.9,22919.7,22959.7869496938,10365533,70,60,40,30,63.05744821276787,63.05744821276787,40,70,30,45.11789571990094,47.7493860148876
2024-05-24T10:15:00+05:30,22919.45,22967.25,22916.8,22935.45,22957.873379969125,7962007,70,60,40,30,64.86553393672651,64.86553393672651,40,70,30,44.53099722220915,47.94228701382425
2024-05-24T10:30:00+05:30,22935.5,22953.05,22926.2,22949.45,22956.761241117405,6661266,70,60,40,30,66.43796831525128,66.43796831525128,40,70,30,43.98602004578106,46.43569508426527
2024-05-24T10:45:00+05:30,22949.6,22978.55,22944.45,22977.3,22957.550772052757,7683326,70,60,40,30,69.37431192051464,69.37431192051464,40,70,30,43.93644710945427,45.554574006817646
2024-05-24T11:00:00+05:30,22977.75,22984.2,22955.45,22959.55,22958.294732048984,8937126,70,60,40,30,65.44434753269421,65.44434753269421,40,70,30,43.98599475403736,44.35424729204495
2024-05-24T11:15:00+05:30,22959.6,22983.6,22958.85,22975.25,22959.17522186831,6989572,70,60,40,30,67.2135220305612,67.2135220305612,40,70,30,44.03200328115022,42.953943914041744
2024-05-24T11:30:00+05:30,22975.85,22981.9,22959.65,22976,22959.796348299562,5532114,70,60,40,30,67.29965119864693,67.29965119864693,40,70,30,44.074725484897876,41.475090777324475
2024-05-24T11:45:00+05:30,22975.8,22980.25,22963,22972.8,22960.430508894202,6503899,70,60,40,30,66.49699255132535,66.49699255132535,40,70,30,44.114396102663555,39.744727150372725
2024-05-24T12:00:00+05:30,22973.3,22978.15,22954.3,22969.4,22960.866434319425,8514204,70,60,40,30,65.6017369721961,65.6017369721961,40,70,30,43.66987646233086,38.60938949677483
2024-05-24T12:15:00+05:30,22970.05,22975.05,22957.5,22968.2,22961.09243137176,5193562,70,60,40,30,65.26774911302368,65.26774911302368,40,70,30,43.25710822487907,37.10514738986229
2024-05-24T12:30:00+05:30,22967.95,22988.85,22967.55,22984.4,22961.919166817024,6265046,70,60,40,30,67.66137023006385,67.66137023006385,40,70,30,43.22407058292504,35.976208290586364
2024-05-24T12:45:00+05:30,22983.75,23011.05,22977.45,23002.55,22963.40028370375,6401977,70,60,40,30,70.14393898935838,70.14393898935838,40,70.14393898935838,30,43.68502693129751,35.806479126972945
2024-05-24T13:00:00+05:30,23001.65,23019.65,22982.9,22991.25,22965.101940347027,7862915,70,60,40,30,66.7102666822274,66.7102666822274,40,70,30,44.28485955436883,35.8738734750463
2024-05-24T13:15:00+05:30,22990.65,23013.8,22984.9,23013.4,22966.666285957366,6680216,70,60,40,30,69.8280897967134,69.8280897967134,40,70,30,44.84184699007791,35.37573965539998
2024-05-24T13:30:00+05:30,23013.55,23016.35,23000.75,23007.75,22968.151101859825,6150877,70,60,40,30,68.07663616173477,68.07663616173477,40,70,30,45.414395882506824,33.96318682287131
2024-05-24T13:45:00+05:30,23007.85,23019.05,22986.6,22999.6,22969.592038882798,7724888,70,60,40,30,65.52358239336098,65.52358239336098,40,70,30,44.98394353108721,33.855102049809126
2024-05-24T14:00:00+05:30,22999.45,23010.85,22996,23005.85,22971.5182710824,10605548,70,60,40,30,66.55930686083684,66.55930686083684,40,70,30,44.58423777619757,32.49759476053694
2024-05-24T14:15:00+05:30,23005.5,23026.4,22982.9,22984.2,22972.94852564968,10962198,70,60,40,30,59.85178943772793,60,40,70,30,44.65021421522141,33.28348084907002
2024-05-24T14:30:00+05:30,22985.2,22995.85,22964.05,22990.1,22973.526322931542,11883040,70,60,40,30,61.00508285981403,61.00508285981403,40,70,30,43.501066698195395,33.17751793127925
2024-05-24T14:45:00+05:30,22989.95,22991.45,22956.45,22972.95,22973.53091763817,11444033,70,60,40,30,55.97192383434727,60,40,70,30,41.99200044105099,33.30769522190216
2024-05-24T15:00:00+05:30,22973.5,22991.5,22927.8,22958.35,22972.491650385473,17616215,70,60,40,30,52.035955637679585,60,40,70,30,39.161894900181395,35.478574134623486
2024-05-24T15:15:00+05:30,22959.5,22970.15,22943.25,22952,22971.286039794013,18109887,70,60,40,30,50.37668774946112,60,40,70,30,36.5339397550882,34.86581883929334
2024-05-27T09:15:00+05:30,23039.6,23043.2,22974.55,22987.85,23001.866666666672,27889417,70,60,40,30,58.434950028980886,60,40,70,30,36.36610162617481,38.88968892220101
2024-05-27T09:30:00+05:30,22986.85,23010.55,22964.1,22997.55,22998.162763772147,13904120,70,60,40,30,60.31285150503813,60.31285150503813,40,70,30,35.75209463330797,39.42971114204385
2024-05-27T09:45:00+05:30,22996.95,23001.55,22947.35,22953.25,22989.928522556165,15264368,70,60,40,30,49.34742213027584,60,40,70,30,34.48629327177279,40.484731774755055
2024-05-27T10:00:00+05:30,22952.95,22977.4,22932,22950.9,22983.93951028447,11201682,70,60,40,30,48.84014932239575,60,40,70,30,32.72106230307923,40.83582236227266
2024-05-27T10:15:00+05:30,22950.35,22987.8,22941.8,22984.4,22982.513498311055,8706400,70,60,40,30,55.81331746212459,60,40,70,30,31.394934029928645,41.2046921935389
2024-05-27T10:30:00+05:30,22982.8,23001.2,22979.45,22998.45,22983.370329414953,6824674,70,60,40,30,58.37581142005666,60,40,70,30,30.550674669083083,39.81507132257183
2024-05-27T10:45:00+05:30,22998.75,23005.5,22985.75,23003,22984.426962974223,6483130,70,60,40,30,59.20097675505406,60,40,70,30,29.88938556846568,38.38185194238813
2024-05-27T11:00:00+05:30,23003.25,23006.65,22979.6,22988.8,22984.83857191209,5428604,70,60,40,30,55.50292730081689,60,40,70,30,28.999459912107124,37.572433946503466
2024-05-27T11:15:00+05:30,22988.9,23001.6,22985.8,23000.5,22985.530799771408,6348094,70,60,40,30,57.839767630161745,60,40,70,30,28.17310037405989,36.01726009318174
2024-05-27T11:30:00+05:30,23000.85,23023.35,22991.35,23018.8,22986.932530180107,5902718,70,60,40,30,61.26616702508688,61.26616702508688,40,70,30,28.087062371677995,35.73031294366876
2024-05-27T11:45:00+05:30,23020.15,23075.65,23014,23068.4,22991.57850920456,8207999,70,60,40,30,68.69283490076914,68.69283490076914,40,70,30,29.20832067947875,37.581719161978235
2024-05-27T12:00:00+05:30,23068.3,23072.3,23045.25,23067.9,22996.287690904235,8347822,70,60,40,30,68.55014772786659,68.55014772786659,40,70,30,30.24948910815088,36.82945350755116
2024-05-27T12:15:00+05:30,23068,23092.7,23064.1,23087.25,23002.619320275844,10013187,70,60,40,30,71.05585252383916,71.05585252383916,40,71.05585252383916,30,31.595085808819434,36.24163539986909
2024-05-27T12:30:00+05:30,23088.3,23108.35,23087.15,23100.65,23008.05517632579,8065645,70,60,40,30,72.6792060995175,72.6792060995175,40,72.6792060995175,30,33.107503773710086,35.1672328713068
2024-05-27T12:45:00+05:30,23100.6,23110.8,23064.35,23065.75,23013.03198273964,10549325,70,60,40,30,62.8000929795417,62.8000929795417,40,70,30,33.40015653208482,35.973144809070654
2024-05-27T13:00:00+05:30,23066,23080.8,23063.4,23074.85,23015.26797664374,5929378,70,60,40,30,64.16776611545464,64.16776611545464,40,70,30,33.627306255954814,34.64649160842259
2024-05-27T13:15:00+05:30,23075.15,23090.95,23071.5,23082.65,23017.46621709652,5443655,70,60,40,30,65.34390335723378,65.34390335723378,40,70,30,34.06362662528687,33.561027922106746
2024-05-27T13:30:00+05:30,23082.35,23091.85,23064.45,23073.05,23019.460443281198,5756679,70,60,40,30,62.61959846727729,62.61959846727729,40,70,30,34.11063021610764,33.120954499098964
2024-05-27T13:45:00+05:30,23072.75,23077.05,23047.5,23071.15,23021.562470478522,8195525,70,60,40,30,62.06804734804647,62.06804734804647,40,70,30,33.33623025721591,32.86588632059185
2024-05-27T14:00:00+05:30,23071.9,23085.55,23060.6,23068.25,23023.71664394472,8051075,70,60,40,30,61.18225876460152,61.18225876460152,40,70,30,32.85771976201323,32.300465869121055
2024-05-27T14:15:00+05:30,23068.65,23071.95,23050.7,23057.3,23025.43583443833,9281489,70,60,40,30,57.826507490617935,60,40,70,30,31.941362236894427,31.511146878469553
2024-05-27T14:30:00+05:30,23056.95,23058.45,23017.45,23017.75,23025.718170518147,10053656,70,60,40,30,47.65877359251667,60,40,70,30,29.729192552399482,32.18892210143601
2024-05-27T14:45:00+05:30,23016.55,23026.2,22922.75,22925.3,23020.84461606991,15984609,70,60,40,30,33.03599950790873,60,33.03599950790873,70,30,29.898358909053275,37.27899909419063
2024-05-27T15:00:00+05:30,22922.65,22981.85,22871.2,22938.75,23013.798544821013,18787022,70,60,40,30,36.10740723387034,60,36.10740723387034,70,30,30.836648565805007,42.51978487317687
2024-05-27T15:15:00+05:30,22939.1,22960.15,22924.15,22931.05,23008.585938319266,17883254,70,60,40,30,35.11443992304039,60,35.11443992304039,70,30,31.707917532788755,42.054085953664234
2024-05-28T09:15:00+05:30,22985.45,22992.4,22957.5,22983.2,22977.7,19588149,70,60,40,30,45.954807037593845,60,40,70,30,31.447919885403913,43.43236552840266
2024-05-28T09:30:00+05:30,22983.25,22988.8,22936.55,22961.85,22971.832874625652,12183574,70,60,40,30,42.80206184254377,60,40,70,30,31.556947426786973,44.06219656208818
2024-05-28T09:45:00+05:30,22962.35,22975.65,22940.2,22950.05,22968.57354670284,7801567,70,60,40,30,41.122833453600286,60,40,70,30,31.658187286642676,43.447039664796215
2024-05-28T10:00:00+05:30,22949.15,22969.7,22926.35,22957.2,22965.493275460278,8459192,70,60,40,30,42.59251194913189,60,40,70,30,31.990124441345856,43.44010826016807
2024-05-28T10:15:00+05:30,22957.65,22998.55,22956.65,22986.85,22967.518533463415,7389263,70,60,40,30,48.35019153425695,60,40,70,30,31.32179920932781,43.33010052729877
2024-05-28T10:30:00+05:30,22986.65,22990,22976.7,22983.8,22968.744018297042,4602778,70,60,40,30,47.81889339453182,60,40,70,30,30.701211493882486,41.18509334677737
2024-05-28T10:45:00+05:30,22983.35,22987.85,22966,22980.45,22969.476923690858,5101694,70,60,40,30,47.20532812555586,60,40,70,30,30.353510601457355,39.80401525057888
2024-05-28T11:00:00+05:30,22980.7,22984.35,22955.6,22968.95,22969.491033804738,6457775,70,60,40,30,45.06754866694447,60,40,70,30,30.250473350401315,39.014442732680386
2024-05-28T11:15:00+05:30,22968.75,22975.1,22949.85,22951.7,22968.659465155546,6089014,70,60,40,30,41.995351778857376,60,40,70,30,30.277228280269163,38.03126825177464
2024-05-28T11:30:00+05:30,22952.85,22964.3,22937.65,22957.8,22967.36664098154,7113416,70,60,40,30,43.46307021048325,60,40,70,30,30.56082333605838,37.218320519504864
2024-05-28T11:45:00+05:30,22957.9,22966.4,22932.65,22933.95,22965.716505187225,6542954,70,60,40,30,39.278262990936305,60,39.278262990936305,70,30,30.929962912665708,36.97058333954023
2024-05-28T12:00:00+05:30,22933.85,22959.95,22933.85,22939.75,22964.406233507267,6016536,70,60,40,30,40.77177280926011,60,40,70,30,31.27273537665823,36.1941131010018
